ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE
9273006,Varios Juegos en CDE,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,444478.421,4476221.709,ETRS89,40.4347858,-3.65461093,SIN TIPO,Desconocido,S/N,28027,Calle De Jose Del Hierro,31042148,2023-05-26,C157511,AE21,Desconocido,Deportivas,No
9272957,Varios Juegos en CDE,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,444478.686,4476222.767,ETRS89,40.43479535,-3.6546079,SIN TIPO,Desconocido,S/N,28027,Calle De Jose Del Hierro,31042148,2023-05-26,C157507,AE21,Desconocido,Deportivas,No
9272935,Varios Juegos en CDE,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,444484.242,4476220.65,ETRS89,40.43477665,-3.65454221,SIN TIPO,Desconocido,S/N,28027,Calle De Jose Del Hierro,31042148,2023-05-26,C157505,AE21,Desconocido,Deportivas,No
9272931,Varios Juegos en CDE,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,444489.798,4476225.148,ETRS89,40.43481754,-3.6544771,SIN TIPO,Desconocido,S/N,28027,Calle De Jose Del Hierro,31042148,2023-05-26,C157503,AE21,Desconocido,Deportivas,No
9271975,Varios Juegos en CDE,104,Aluche,10,Latina,OPERATIVO,435005.597,4471702.112,ETRS89,40.39338537,-3.76582697,SIN TIPO,Desconocido,S/N,28024,C/Tembleque,11065581,2023-06-22,D107104,AE21,Desconocido,Deportivas,No
9271964,Varios Juegos en CDE,104,Aluche,10,Latina,OPERATIVO,435003.348,4471706.214,ETRS89,40.39342215,-3.76585388,SIN TIPO,Desconocido,S/N,28024,C/Tembleque,11065581,2023-06-22,D107101,AE21,Desconocido,Deportivas,No
9269409,Barras paralelas en CDE,81,El Pardo,8,Fuencarral - El Pardo,OPERATIVO,434537.142,4485348.882,ETRS89,40.51628252,-3.77275342,SIN TIPO,Desconocido,S/N,28048,Parque Mar Oceana,31022099,2023-09-06,D087402,AE21,Desconocido,Deportivas,No
9263818,Multiejercicio en CDE,11,Palacio,1,Centro,OPERATIVO,438949.675,4474116.678,ETRS89,40.41543533,-3.71958921,SIN TIPO,Desconocido,S/N,28005,Ciudad De Plasencia,31011490,1998-01-01,D010315,AE21,Desconocido,Deportivas,No
9263813,Varios Juegos en CDE,11,Palacio,1,Centro,OPERATIVO,438957.745,4474114.561,ETRS89,40.41541685,-3.7194939,SIN TIPO,Desconocido,S/N,28005,Ciudad De Plasencia,31011490,1998-01-01,D010313,AE21,Desconocido,Deportivas,No
9263750,Barras paralelas en CDE,11,Palacio,1,Centro,OPERATIVO,438967.799,4474109.402,ETRS89,40.41537111,-3.71937491,SIN TIPO,Desconocido,S/N,28005,Ciudad De Plasencia,31011490,2022-12-16,D010304,AE21,Desconocido,Deportivas,No
9262024,Varios Juegos en CDE,22,Acacias,2,Arganzuela,OPERATIVO,439821.587,4473007.791,ETRS89,40.40550945,-3.70920802,SIN TIPO,Desconocido,S/N,28005,Jardin Del Rastro,11008322,2023-05-17,C020907,AE21,Desconocido,Deportivas,No
9261942,Varios Juegos en CDE,22,Acacias,2,Arganzuela,OPERATIVO,439807.881,4473052.065,ETRS89,40.4059073,-3.70937372,SIN TIPO,Desconocido,S/N,28005,Concejal Benito Martin Lozano,20007348,2023-05-17,D025604,AE21,Desconocido,Deportivas,No
9261334,Varios Juegos en CDE,136,Numancia,13,Puente De Vallecas,OPERATIVO,444132.419,4472857.333,ETRS89,40.40445448,-3.65839457,SIN TIPO,Desconocido,S/N,28038,Pico De La Veleta,11099569,2023-06-09,M133311,AE21,Desconocido,Deportivas,No
9259977,Multiejercicio en CDE,136,Numancia,13,Puente De Vallecas,OPERATIVO,444140.654,4472876.449,ETRS89,40.40462724,-3.65829921,SIN TIPO,Desconocido,S/N,28038,Pico De La Veleta,11099569,2023-06-09,D137101,AE21,Desconocido,Deportivas,No
9244009,Barra de equilibrio en CDE,122,Orcasur,12,Usera,OPERATIVO,440910.969,4468856.049,ETRS89,40.36818638,-3.69598536,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-18,D126610,AE21,Desconocido,Deportivas,No
9243912,Barras paralelas en CDE,122,Orcasur,12,Usera,OPERATIVO,440909.05,4468854.13,ETRS89,40.36816896,-3.69600779,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-18,D126604,AE21,Desconocido,Deportivas,No
9243127,Varios Juegos en CDE,122,Orcasur,12,Usera,OPERATIVO,440913.416,4468893.289,ETRS89,40.36852203,-3.69595999,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-19,D126507,AE21,Desconocido,Deportivas,No
9243111,Barras paralelas en CDE,122,Orcasur,12,Usera,OPERATIVO,440911.829,4468891.172,ETRS89,40.36850285,-3.69597849,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-19,D126505,AE21,Desconocido,Deportivas,No
9237534,Varios Juegos en CDE,122,Orcasur,12,Usera,OPERATIVO,440922.544,4468889.849,ETRS89,40.36849169,-3.69585217,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-19,D126503,AE21,Desconocido,Deportivas,No
9237520,Varios Juegos en CDE,122,Orcasur,12,Usera,OPERATIVO,440921.42,4468894.413,ETRS89,40.36853273,-3.69586583,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-19,D126502,AE21,Desconocido,Deportivas,No
9237509,Varios Juegos en CDE,122,Orcasur,12,Usera,OPERATIVO,440928.894,4468894.215,ETRS89,40.36853147,-3.69577778,SIN TIPO,Desconocido,S/N,28041,Con Pinsapo,20089216,2022-08-19,D126501,AE21,Desconocido,Deportivas,No
9237161,Barras paralelas en CDE,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437600.676,4469721.381,ETRS89,40.3757405,-3.73505768,SIN TIPO,Desconocido,S/N,28025,Besolla,31000690,2023-03-31,D116509,AE21,Desconocido,Deportivas,No
9237152,Banco de abdominales en CDE,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437593.003,4469722.571,ETRS89,40.37575065,-3.73514817,SIN TIPO,Desconocido,S/N,28025,Besolla,31000690,2023-03-31,D116507,AE21,Desconocido,Deportivas,No
9237079,Varios Juegos en CDE,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437606.431,4469714.171,ETRS89,40.37567598,-3.73498918,SIN TIPO,Desconocido,S/N,28025,Besolla,31000690,2023-03-31,D116503,AE21,Desconocido,Deportivas,No
9237071,Varios Juegos en CDE,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437594.459,4469717.809,ETRS89,40.37570786,-3.73513056,SIN TIPO,Desconocido,S/N,28025,Besolla,31000690,2023-03-31,D116502,AE21,Desconocido,Deportivas,No
9237062,Varios Juegos en CDE,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437592.805,4469706.233,ETRS89,40.37560345,-3.73514891,SIN TIPO,Desconocido,S/N,28025,Besolla,31000690,2023-03-31,D116501,AE21,Desconocido,Deportivas,No
9235230,Banco de abdominales en CDE,62,Cuatro Caminos,6,Tetuan,OPERATIVO,441034.473,4478232.4,ETRS89,40.45266196,-3.69539968,SIN TIPO,Desconocido,S/N,28020,Julian Besteiro,31010032,2023-08-03,D065710,AE21,Desconocido,Deportivas,No
9235224,Barras paralelas en CDE,62,Cuatro Caminos,6,Tetuan,OPERATIVO,441033.877,4478228.895,ETRS89,40.45263035,-3.69540638,SIN TIPO,Desconocido,S/N,28020,Julian Besteiro,31010032,2023-03-08,D065709,AE21,Desconocido,Deportivas,No
9235197,Varios Juegos en CDE,62,Cuatro Caminos,6,Tetuan,OPERATIVO,441049.885,4478242.256,ETRS89,40.45275184,-3.69521885,SIN TIPO,Desconocido,S/N,28020,Julian Besteiro,31010032,2023-08-03,D065703,AE21,Desconocido,Deportivas,No
9233754,Varios Juegos en CDE,53,Ciudad Jardin,5,Chamartin,OPERATIVO,442547.304,4477069.12,ETRS89,40.44228854,-3.67745434,SIN TIPO,Desconocido,S/N,28002,Josep Pla,11021956,2023-03-29,D050606,AE21,Desconocido,Deportivas,No
9233644,Varios Juegos en CDE,53,Ciudad Jardin,5,Chamartin,OPERATIVO,442556.234,4477055.427,ETRS89,40.4421658,-3.67734781,SIN TIPO,Desconocido,S/N,28002,Josep Pla,11021956,2023-03-29,D050603,AE21,Desconocido,Deportivas,No
9233516,Varios Juegos en CDE,53,Ciudad Jardin,5,Chamartin,OPERATIVO,442560.467,4477057.941,ETRS89,40.44218874,-3.67729812,SIN TIPO,Desconocido,S/N,28002,Josep Pla,11021956,1998-01-01,D050601,AE21,Desconocido,Deportivas,No
9225800,Varios Juegos en CDE,84,Pilar,8,Fuencarral - El Pardo,OPERATIVO,439296.201,4481046.249,ETRS89,40.47788503,-3.71616738,SIN TIPO,Desconocido,S/N,28035,Cv Camino Ganapanes,20095370,2023-03-29,C087011,AE21,Desconocido,Deportivas,No
9225796,Varios Juegos en CDE,84,Pilar,8,Fuencarral - El Pardo,OPERATIVO,439300.103,4481040.478,ETRS89,40.47783332,-3.71612079,SIN TIPO,Desconocido,S/N,28035,Cv Camino Ganapanes,20095370,2023-03-29,C087008,AE21,Desconocido,Deportivas,No
9225789,Varios Juegos en CDE,213,Casco Historico De Barajas,21,Barajas,OPERATIVO,450788.41,4480595.625,ETRS89,40.4745861,-3.58055774,SIN TIPO,Desconocido,S/N,28042,Cv C/ Acuario,20044042,2023-04-17,C217805,AE21,Desconocido,Deportivas,No
9225780,Varios Juegos en CDE,84,Pilar,8,Fuencarral - El Pardo,OPERATIVO,439300.5,4481041.933,ETRS89,40.47784646,-3.71611625,SIN TIPO,Desconocido,S/N,28035,Cv Camino Ganapanes,20095370,2023-03-29,C087001,AE21,Desconocido,Deportivas,No
9220321,Varios Juegos en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449106.369,4475743.012,ETRS89,40.43076947,-3.6000111,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,2022-11-28,D205012,AE21,Desconocido,Deportivas,No
9220320,Varios Juegos en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449104.451,4475744.136,ETRS89,40.43077948,-3.6000338,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,2022-11-28,D205011,AE21,Desconocido,Deportivas,No
9220318,Banco de abdominales en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449099.82,4475741.887,ETRS89,40.43075894,-3.60008821,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,2022-11-28,D205009,AE21,Desconocido,Deportivas,No
9220257,Varios Juegos en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449107.361,4475735.14,ETRS89,40.43069862,-3.59999877,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,2022-11-28,D205007,AE21,Desconocido,Deportivas,No
9220252,Banco de abdominales en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449108.089,4475741.027,ETRS89,40.4307517,-3.59999066,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,1998-01-01,D205006,AE21,Desconocido,Deportivas,No
9220148,Varios Juegos en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449101.011,4475733.553,ETRS89,40.43068393,-3.6000735,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,2022-11-28,D205002,AE21,Desconocido,Deportivas,No
9220147,Varios Juegos en CDE,205,Rosas,20,San Blas - Canillejas,OPERATIVO,449104.748,4475734.909,ETRS89,40.43069638,-3.60002956,SIN TIPO,Desconocido,S/N,28022,Estocolmo 26,20119749,2022-11-28,D205014,AE21,Desconocido,Deportivas,No
9196035,Varios Juegos en CDE,11,Palacio,1,Centro,OPERATIVO,439218.194,4473915.096,ETRS89,40.41363904,-3.7164052,SIN TIPO,Desconocido,S/N,28005,Cv Ronda De Segovia,11007966,2022-10-21,C010610,AE21,Desconocido,Deportivas,No
9195505,Varios Juegos en CDE,11,Palacio,1,Centro,OPERATIVO,439229.24,4473910.796,ETRS89,40.41360111,-3.71627461,SIN TIPO,Desconocido,S/N,28005,Cv Ronda De Segovia,11007966,2022-10-21,C010602,AE21,Desconocido,Deportivas,No
9187546,Multiejercicio en CDE,181,Casco Historico De Vallecas,18,Villa De Vallecas,OPERATIVO,446907.463,4469569.015,ETRS89,40.37501274,-3.62541872,SIN TIPO,Desconocido,S/N,28031,Martin Muoz De Las Posadas,31008261,2023-02-22,D187103,AE21,Desconocido,Deportivas,No
9187539,Multiejercicio en CDE,181,Casco Historico De Vallecas,18,Villa De Vallecas,OPERATIVO,446887.354,4469549.468,ETRS89,40.37483536,-3.62565396,SIN TIPO,Desconocido,S/N,28031,Martin Muoz De Las Posadas,31008261,2023-02-20,D187003,AE21,Desconocido,Deportivas,No
9187104,Multiejercicio en CDE,104,Aluche,10,Latina,OPERATIVO,435504.069,4471475.362,ETRS89,40.39138147,-3.75993102,SIN TIPO,Desconocido,S/N,28024,Parque Aluche,11065523,1998-01-01,D107009,AE21,Desconocido,Deportivas,No
9187097,Barras paralelas en CDE,104,Aluche,10,Latina,OPERATIVO,435514.587,4471475.56,ETRS89,40.39138407,-3.75980712,SIN TIPO,Desconocido,S/N,28024,Parque Aluche,11065523,1998-01-01,D107006,AE21,Desconocido,Deportivas,No
9187091,Multiejercicio en CDE,104,Aluche,10,Latina,OPERATIVO,435506.649,4471481.117,ETRS89,40.39143351,-3.7599012,SIN TIPO,Desconocido,S/N,28024,Parque Aluche,11065523,2023-02-13,D107004,AE21,Desconocido,Deportivas,No
9187072,Varios Juegos en CDE,113,San Isidro,11,Carabanchel,OPERATIVO,438123.042,4472194.95,ETRS89,40.39806251,-3.729145,SIN TIPO,Desconocido,S/N,28019,Junto Al Estanque Central,11072027,2022-12-01,C118408,AE21,Desconocido,Deportivas,No
9187069,Varios Juegos en CDE,113,San Isidro,11,Carabanchel,OPERATIVO,438113.517,4472198.918,ETRS89,40.39809755,-3.72925761,SIN TIPO,Desconocido,S/N,28019,Junto Al Estanque Central,11072027,2022-01-12,C118406,AE21,Desconocido,Deportivas,No
9187059,Varios Juegos en CDE,113,San Isidro,11,Carabanchel,OPERATIVO,438096.981,4472199.051,ETRS89,40.39809752,-3.72945247,SIN TIPO,Desconocido,S/N,28019,Junto Al Estanque Central,11072027,2022-01-12,C118401,AE21,Desconocido,Deportivas,No
9186824,Varios Juegos en CDE,104,Aluche,10,Latina,OPERATIVO,435446.172,4470998.47,ETRS89,40.38708095,-3.76056481,SIN TIPO,Desconocido,S/N,28024,Parque Aluche Junto Al Metro,11065406,2023-02-13,C106309,AE21,Desconocido,Deportivas,No
9186783,Varios Juegos en CDE,104,Aluche,10,Latina,OPERATIVO,435456.16,4471007.003,ETRS89,40.38715859,-3.760448,SIN TIPO,Desconocido,S/N,28024,Parque Aluche Junto Al Metro,11065406,2023-02-13,C106302,AE21,Desconocido,Deportivas,No
9182210,Vallas de salto en CDE,61,Bellas Vistas,6,Tetuan,OPERATIVO,439744.022,4478096.215,ETRS89,40.45134261,-3.71060437,SIN TIPO,Desconocido,S/N,28039,Jardines Carlos Paris,31009723,2023-02-09,C061610,AE21,Desconocido,Deportivas,No
9182189,Varios Juegos en CDE,61,Bellas Vistas,6,Tetuan,OPERATIVO,439737.143,4478091.717,ETRS89,40.45130159,-3.71068506,SIN TIPO,Desconocido,S/N,28039,Jardines Carlos Paris,31009723,2023-09-02,C061603,AE21,Desconocido,Deportivas,No
9182177,Varios Juegos en CDE,61,Bellas Vistas,6,Tetuan,OPERATIVO,439736.217,4478083.118,ETRS89,40.45122406,-3.71069516,SIN TIPO,Desconocido,S/N,28039,Jardines Carlos Paris,31009723,2023-02-09,C061602,AE21,Desconocido,Deportivas,No
9180744,Varios Juegos en CDE,132,San Diego,13,Puente De Vallecas,OPERATIVO,443383.443,4471163.827,ETRS89,40.38914781,-3.66707004,SIN TIPO,Desconocido,S/N,28053,De Las Palomeras37,11092598,2023-01-05,D137006,AE21,Desconocido,Deportivas,No
9180743,Varios Juegos en CDE,132,San Diego,13,Puente De Vallecas,OPERATIVO,443384.766,4471172.36,ETRS89,40.38922477,-3.66705521,SIN TIPO,Desconocido,S/N,28053,De Las Palomeras37,11092598,2023-05-01,D137005,AE21,Desconocido,Deportivas,No
9179387,Barra defFlexiones en CDE,107,Aguilas,10,Latina,OPERATIVO,435222.243,4469441.293,ETRS89,40.37303588,-3.7630446,SIN TIPO,Desconocido,S/N,28044,Joaquin Turina,31051023,2023-05-01,D106912,AE21,Desconocido,Deportivas,No
9179380,Barra de estiramientos en CDE,107,Aguilas,10,Latina,OPERATIVO,435179.248,4469469.472,ETRS89,40.37328639,-3.76355388,SIN TIPO,Desconocido,S/N,28044,Joaquin Turina,31051023,2023-05-01,D106905,AE21,Desconocido,Deportivas,No
9179377,Barras paralelas en CDE,107,Aguilas,10,Latina,OPERATIVO,435146.175,4469474.796,ETRS89,40.37333178,-3.76394397,SIN TIPO,Desconocido,S/N,28044,Joaquin Turina,31051023,2023-05-01,D106902,AE21,Desconocido,Deportivas,No
9177992,Banco de abdominales en CDE,117,Abrantes,11,Carabanchel,OPERATIVO,438860.656,4470351.535,ETRS89,40.38151063,-3.72027682,SIN TIPO,Desconocido,S/N,28025,Parque Emperatriz Maria De Austria,31035183,2023-04-30,D116407,AE21,Desconocido,Deportivas,No
9177988,Barras paralelas en CDE,117,Abrantes,11,Carabanchel,OPERATIVO,438860.523,4470362.118,ETRS89,40.38160595,-3.7202794,SIN TIPO,Desconocido,S/N,28025,Parque Emperatriz Maria De Austria,31035183,1998-01-01,D116403,AE21,Desconocido,Deportivas,No
9177336,Varios Juegos en CDE,134,Palomeras Sureste,13,Puente De Vallecas,OPERATIVO,446192.125,4471144.037,ETRS89,40.38915569,-3.63397776,SIN TIPO,Desconocido,S/N,28038,Miguel Hernandez 11,11096620,2021-05-13,D136015,AE21,Desconocido,Deportivas,No
9176869,Barras paralelas en CDE,117,Abrantes,11,Carabanchel,OPERATIVO,438863.918,4469866.775,ETRS89,40.37714391,-3.72019189,SIN TIPO,Desconocido,S/N,28021,Avda Princesa Juana De Austria 000043,20026320,2021-04-30,D115005,AE21,Desconocido,Deportivas,No
9176868,Escalera Horizontal en CDE,117,Abrantes,11,Carabanchel,OPERATIVO,438834.814,4469705.379,ETRS89,40.37568783,-3.72051922,SIN TIPO,Desconocido,S/N,28021,Avda Princesa Juana De Austria 000043,20026320,2021-04-30,D115004,AE21,Desconocido,Deportivas,No
9176866,Banco de abdominales en CDE,117,Abrantes,11,Carabanchel,OPERATIVO,438864.58,4469987.822,ETRS89,40.37823441,-3.7201957,SIN TIPO,Desconocido,S/N,28021,Avda Princesa Juana De Austria 000043,20026320,2021-04-30,D115003,AE21,Desconocido,Deportivas,No
9176865,Barra defFlexiones en CDE,117,Abrantes,11,Carabanchel,OPERATIVO,438857.965,4469860.822,ETRS89,40.37708984,-3.72026144,SIN TIPO,Desconocido,S/N,28021,Avda Princesa Juana De Austria 000043,20026320,2021-04-30,D115002,AE21,Desconocido,Deportivas,No
9176697,Escalera Horizontal en CDE,82,Fuentelarreina,8,Fuencarral - El Pardo,OPERATIVO,437514.634,4481637.074,ETRS89,40.48307522,-3.73724243,SIN TIPO,Desconocido,S/N,28035,Lili Alvarez,11051403,2022-02-08,D087211,AE21,Desconocido,Deportivas,No
9176692,Varios Juegos en CDE,82,Fuentelarreina,8,Fuencarral - El Pardo,OPERATIVO,437530.376,4481647.658,ETRS89,40.48317175,-3.73705775,SIN TIPO,Desconocido,S/N,28035,Lili Alvarez,11051403,2022-02-08,D087206,AE21,Desconocido,Deportivas,No
9176687,Banco de abdominales en CDE,82,Fuentelarreina,8,Fuencarral - El Pardo,OPERATIVO,437516.023,4481623.647,ETRS89,40.48295437,-3.73722472,SIN TIPO,Desconocido,S/N,28035,Lili Alvarez,11051403,2022-02-08,D087204,AE21,Desconocido,Deportivas,No
9176685,Banco de abdominales en CDE,82,Fuentelarreina,8,Fuencarral - El Pardo,OPERATIVO,437520.256,4481633.866,ETRS89,40.48304674,-3.73717579,SIN TIPO,Desconocido,S/N,28035,Lili Alvarez,11051403,2022-02-08,D087202,AE21,Desconocido,Deportivas,No
9176513,Varios Juegos en CDE,121,Orcasitas,12,Usera,OPERATIVO,440062.143,4468774.694,ETRS89,40.36739289,-3.70597497,SIN TIPO,Desconocido,S/N,28041,Rda Cooperativas 000002,11080736,2022-10-13,C127009,AE21,Desconocido,Deportivas,No
9176510,Varios Juegos en CDE,121,Orcasitas,12,Usera,OPERATIVO,440090.321,4468769.402,ETRS89,40.36734725,-3.70564261,SIN TIPO,Desconocido,S/N,28041,Rda Cooperativas 000002,11080736,2022-10-13,C127007,AE21,Desconocido,Deportivas,No
9176455,Varios Juegos en CDE,52,Prosperidad,5,Chamartin,OPERATIVO,443720.62,4478172.455,ETRS89,40.45230817,-3.66371782,SIN TIPO,Desconocido,S/N,28002,Parque Felix Rguez De La Fuente,31041818,2022-11-30,C050609,AE21,Desconocido,Deportivas,No
9176454,Varios Juegos en CDE,52,Prosperidad,5,Chamartin,OPERATIVO,443724.588,4478173.249,ETRS89,40.45231559,-3.6636711,SIN TIPO,Desconocido,S/N,28002,Parque Felix Rguez De La Fuente,31041818,2022-11-30,C050608,AE21,Desconocido,Deportivas,No
9176406,Varios Juegos en CDE,52,Prosperidad,5,Chamartin,OPERATIVO,443720.818,4478166.568,ETRS89,40.45225515,-3.66371497,SIN TIPO,Desconocido,S/N,28002,Parque Felix Rguez De La Fuente,31041818,2022-11-30,C050605,AE21,Desconocido,Deportivas,No
9160068,Varios Juegos en CDE,173,Butarque,17,Villaverde,OPERATIVO,442326.6,4467144.963,ETRS89,40.35287102,-3.67915765,SIN TIPO,Desconocido,S/N,28021,C/Mica,20176939,2023-01-02,D176701,AE21,Desconocido,Deportivas,No
9159119,Varios Juegos en CDE,171,Villaverde Alto - Casco Historico De Villaverde,17,Villaverde,OPERATIVO,440371.621,4465019.491,ETRS89,40.33358605,-3.70197921,SIN TIPO,Desconocido,S/N,28021,Laguna Del Marquesado,11123785,1998-01-01,C178201,AE21,Desconocido,Deportivas,No
9159041,Varios Juegos en CDE,162,Piovera,16,Hortaleza,OPERATIVO,447088.227,4479170.939,ETRS89,40.46152427,-3.62408826,SIN TIPO,Desconocido,S/N,28043,Dionisio Inca Yupanqui,20055118,2004-01-01,C167508,AE21,Desconocido,Deportivas,No
9159036,Varios Juegos en CDE,162,Piovera,16,Hortaleza,OPERATIVO,447094.246,4479148.647,ETRS89,40.46132383,-3.62401541,SIN TIPO,Desconocido,S/N,28043,Dionisio Inca Yupanqui,20055118,2004-01-01,C167506,AE21,Desconocido,Deportivas,No
9159015,Varios Juegos en CDE,162,Piovera,16,Hortaleza,OPERATIVO,447080.157,4479167.268,ETRS89,40.46149068,-3.62418314,SIN TIPO,Desconocido,S/N,28043,Dionisio Inca Yupanqui,20055118,2004-01-01,C167503,AE21,Desconocido,Deportivas,No
9159007,Varios Juegos en CDE,151,Ventas,15,Ciudad Lineal,OPERATIVO,444975.785,4475472.94,ETRS89,40.42807353,-3.64868244,SIN TIPO,Desconocido,S/N,28017,Marques De Corbera,20105908,2023-01-13,C159305,AE21,Desconocido,Deportivas,No
9158891,Varios Juegos en CDE,159,Costillares,15,Ciudad Lineal,OPERATIVO,443464.668,4480846.884,ETRS89,40.47638331,-3.66697441,SIN TIPO,Desconocido,S/N,28033,Parque Doctor Fernandez Catalina,20134985,2004-01-01,C158310,AE21,Desconocido,Deportivas,No
9158859,Varios Juegos en CDE,159,Costillares,15,Ciudad Lineal,OPERATIVO,443466.619,4480850.224,ETRS89,40.47641353,-3.66695169,SIN TIPO,Desconocido,S/N,28033,Parque Doctor Fernandez Catalina,20134985,2004-01-01,C158309,AE21,Desconocido,Deportivas,No
9158808,Varios Juegos en CDE,159,Costillares,15,Ciudad Lineal,OPERATIVO,443465.627,4480835.275,ETRS89,40.47627879,-3.66696206,SIN TIPO,Desconocido,S/N,28033,Parque Doctor Fernandez Catalina,20134985,2004-01-01,C158307,AE21,Desconocido,Deportivas,No
9158802,Varios Juegos en CDE,159,Costillares,15,Ciudad Lineal,OPERATIVO,443457.756,4480846.123,ETRS89,40.47637598,-3.66705588,SIN TIPO,Desconocido,S/N,28033,Parque Doctor Fernandez Catalina,20134985,1998-01-01,C158305,AE21,Desconocido,Deportivas,No
9149717,Barras paralelas en CDE,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443714.963,4469922.94,ETRS89,40.37799163,-3.66305462,SIN TIPO,Desconocido,S/N,28053,Avda Entrevas 000092,11088012,2013-08-01,D135108,AE21,Desconocido,Deportivas,No
9149559,Varios Juegos en CDE,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443698.559,4469934.417,ETRS89,40.37809391,-3.66324887,SIN TIPO,Desconocido,S/N,28053,Avda Entrevas 000092,11088012,2013-08-01,D135105,AE21,Desconocido,Deportivas,No
9149508,Escalera Horizontal en CDE,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443712.509,4469925.391,ETRS89,40.37801354,-3.66308374,SIN TIPO,Desconocido,S/N,28053,Avda Entrevas 000092,11088012,2013-01-08,D135103,AE21,Desconocido,Deportivas,No
9149495,Barra de estiramientos en CDE,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443709.936,4469927.207,ETRS89,40.37802973,-3.66311421,SIN TIPO,Desconocido,S/N,28053,Avda Entrevas 000092,11088012,1998-01-01,D135102,AE21,Desconocido,Deportivas,No
9149479,Banco de abdominales en CDE,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443710.935,4469927.123,ETRS89,40.37802904,-3.66310244,SIN TIPO,Desconocido,S/N,28053,Avda Entrevas 000092,11088045,2013-01-08,D135101,AE21,Desconocido,Deportivas,No
9059217,Varios Juegos en CDE,44,Guindalera,4,Salamanca,OPERATIVO,443338.746,4475770.103,ETRS89,40.43064064,-3.66800681,SIN TIPO,Desconocido,S/N,28028,Maria Eva Duarte De Peron,11017108,1998-01-01,C045409,AE21,Desconocido,Deportivas,No
