ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
646,23/10/2021,Robo,Crítica,17826
647,09/03/2022,Vandalismo,Baja,18072
648,27/04/2024,Caída,Media,17144
649,15/03/2024,Vandalismo,Baja,5653950
650,08/06/2022,Robo,Crítica,5201907
651,12/06/2021,Vandalismo,Baja,17277
652,17/10/2021,Daño estructural,Alta,5237131
653,01/12/2020,Robo,Media,18115
654,07/05/2024,Vandalismo,Alta,8914011
655,28/05/2023,Robo,Alta,18177
656,22/07/2023,Accidente,Baja,17873
657,02/10/2022,Caída,Alta,5158970
658,29/04/2020,Daño estructural,Baja,17511
659,26/12/2019,Accidente,Crítica,52217
660,06/11/2020,Vandalismo,Media,18132
661,19/01/2022,Vandalismo,Media,9503906
662,25/02/2023,Caída,Media,18006
663,16/08/2022,Daño estructural,Crítica,16718
664,31/08/2024,Robo,Baja,17536
665,15/07/2023,Accidente,Crítica,17289
666,29/02/2024,Robo,Baja,7074605
667,18/03/2024,Caída,Baja,16943
668,04/03/2024,Caída,Baja,18187
669,08/09/2021,Vandalismo,Baja,8799942
670,19/05/2022,Robo,Media,16900
671,25/12/2022,Robo,Baja,16885
672,17/02/2024,Accidente,Media,17801
673,14/10/2020,Accidente,Media,17669
674,12/07/2023,Daño estructural,Baja,52180
675,08/01/2024,Daño estructural,Baja,52190
676,14/08/2022,Robo,Alta,18375
677,03/10/2024,Accidente,Baja,16930
678,03/04/2021,Vandalismo,Alta,17445
679,02/11/2023,Caída,Media,16815
680,21/10/2020,Robo,Baja,52152
681,27/12/2023,Robo,Media,16852
682,25/06/2024,Vandalismo,Alta,17751
683,22/09/2021,Daño estructural,Baja,18559
684,30/05/2023,Caída,Crítica,52223
685,18/08/2020,Accidente,Baja,5068873
686,05/03/2024,Caída,Baja,18328
687,25/02/2023,Robo,Crítica,18447
688,02/06/2024,Accidente,Alta,7908048
689,11/09/2022,Accidente,Media,5237139
690,14/11/2019,Accidente,Media,8799638
691,14/06/2024,Caída,Media,16827
692,02/05/2020,Vandalismo,Media,7840405
693,08/03/2021,Accidente,Baja,18012
694,16/06/2024,Accidente,Baja,52138
695,06/02/2023,Daño estructural,Baja,18441
696,01/12/2019,Accidente,Baja,3576117
697,09/12/2024,Daño estructural,Alta,17062
698,06/05/2021,Robo,Media,17365
699,22/12/2020,Daño estructural,Crítica,18295
700,30/04/2022,Vandalismo,Crítica,17106
701,09/05/2022,Robo,Media,17638
702,18/04/2024,Caída,Crítica,52170
703,16/05/2021,Caída,Alta,17015
704,30/11/2020,Accidente,Crítica,18207
705,11/09/2019,Caída,Alta,18582
706,20/12/2022,Caída,Media,17435
707,03/03/2022,Accidente,Crítica,17387
708,22/04/2021,Caída,Baja,17907
709,05/04/2020,Accidente,Crítica,18376
710,22/08/2021,Daño estructural,Alta,16930
711,05/08/2023,Daño estructural,Alta,52111
712,15/08/2024,Daño estructural,Alta,5241182
713,07/09/2023,Robo,Crítica,7059771
714,28/12/2020,Accidente,Baja,18448
715,10/12/2023,Caída,Crítica,17894
716,08/01/2020,Vandalismo,Alta,5653960
717,23/09/2022,Robo,Crítica,18318
718,16/03/2021,Accidente,Baja,4792795
719,07/04/2023,Robo,Alta,17555
720,22/12/2023,Vandalismo,Baja,7127772
721,08/08/2024,Vandalismo,Media,18320
722,01/01/2022,Accidente,Alta,18008
723,25/04/2020,Accidente,Baja,3991019
724,26/04/2023,Accidente,Alta,18263
725,21/01/2024,Accidente,Alta,17964
726,30/04/2020,Vandalismo,Media,4792806
727,09/01/2024,Daño estructural,Baja,17659
728,28/05/2021,Vandalismo,Media,5241184
729,24/07/2021,Robo,Baja,17854
730,12/10/2022,Robo,Media,52189
731,15/09/2021,Accidente,Alta,18191
732,13/03/2021,Accidente,Crítica,7908048
733,29/01/2020,Vandalismo,Media,52106
734,03/10/2023,Robo,Alta,18477
735,13/05/2021,Vandalismo,Crítica,17697
736,10/06/2021,Vandalismo,Media,17293
737,14/04/2022,Robo,Alta,16749
738,22/09/2024,Accidente,Baja,17498
739,21/11/2019,Vandalismo,Baja,17031
740,10/04/2023,Daño estructural,Baja,5654057
741,13/03/2023,Daño estructural,Media,17384
742,09/06/2023,Accidente,Baja,16717
743,04/09/2022,Robo,Media,3568168
744,08/01/2020,Robo,Media,16741
745,29/03/2021,Accidente,Baja,52208
746,27/07/2023,Robo,Media,17955
747,19/12/2023,Robo,Crítica,18399
748,26/08/2024,Robo,Alta,18168
749,11/02/2020,Robo,Media,18574
750,06/06/2022,Daño estructural,Crítica,7129038
751,27/05/2020,Caída,Alta,16911
752,20/08/2021,Caída,Alta,17781
753,06/08/2023,Robo,Media,18229
754,31/01/2022,Robo,Alta,6819617
755,26/07/2023,Vandalismo,Crítica,18245
756,02/09/2023,Daño estructural,Alta,18003
757,12/03/2023,Accidente,Media,4749886
758,31/10/2019,Vandalismo,Alta,17484
759,01/07/2022,Robo,Baja,7126585
760,14/10/2021,Caída,Media,4737855
761,01/04/2022,Robo,Baja,52106
762,07/06/2024,Daño estructural,Crítica,17800
763,21/03/2022,Robo,Baja,18133
764,10/02/2024,Caída,Crítica,17429
765,22/01/2023,Robo,Media,17608
766,16/11/2020,Caída,Alta,17918
767,07/04/2024,Robo,Alta,5240285
768,30/11/2022,Daño estructural,Baja,18570
769,21/06/2021,Robo,Alta,17278
770,03/04/2020,Caída,Media,18172
771,22/11/2022,Caída,Alta,17415
772,07/05/2020,Caída,Baja,18627
773,30/10/2020,Robo,Crítica,18445
774,15/02/2021,Robo,Alta,17378
775,20/12/2022,Robo,Crítica,17983
776,13/08/2023,Accidente,Media,5653881
777,22/05/2022,Robo,Media,3994618
778,01/09/2020,Caída,Baja,52040
779,10/09/2021,Caída,Media,6819623
780,27/04/2020,Accidente,Alta,18012
781,08/04/2023,Robo,Media,17100
782,18/01/2024,Vandalismo,Alta,18622
783,16/03/2020,Robo,Crítica,4749899
784,29/06/2024,Daño estructural,Baja,17488
785,16/07/2021,Accidente,Alta,3569421
786,06/01/2022,Robo,Alta,4749888
787,23/02/2021,Accidente,Alta,18114
788,31/01/2022,Caída,Baja,18283
789,13/03/2020,Robo,Crítica,17960
790,03/09/2024,Robo,Baja,17042
791,01/04/2022,Robo,Media,18627
792,15/08/2022,Robo,Crítica,17159
793,25/12/2023,Daño estructural,Crítica,18324
794,14/04/2022,Caída,Media,17774
795,18/03/2020,Robo,Media,18439
796,14/11/2019,Robo,Baja,18248
797,24/09/2024,Vandalismo,Baja,52228
798,29/05/2021,Daño estructural,Media,4988302
799,24/10/2019,Accidente,Media,7127772
800,13/02/2024,Daño estructural,Crítica,52124
801,30/10/2020,Caída,Baja,52089
802,12/12/2022,Caída,Media,18425
803,30/01/2023,Accidente,Alta,16938
804,28/12/2023,Daño estructural,Baja,5653924
805,19/08/2021,Caída,Crítica,17083
806,06/08/2022,Daño estructural,Media,52166
807,29/06/2021,Caída,Baja,17931
808,18/10/2021,Accidente,Crítica,17705
809,26/09/2022,Daño estructural,Alta,52107
810,23/01/2023,Daño estructural,Alta,16701
811,11/07/2022,Robo,Baja,17559
812,29/11/2020,Vandalismo,Crítica,17739
813,04/06/2023,Caída,Media,5237114
814,30/08/2024,Caída,Alta,5211511
815,05/10/2022,Caída,Baja,16849
816,17/05/2021,Robo,Media,17710
817,05/05/2022,Vandalismo,Crítica,17884
818,17/02/2021,Robo,Baja,17769
819,14/09/2022,Robo,Media,17514
820,06/07/2024,Accidente,Media,18524
821,23/03/2020,Vandalismo,Crítica,18597
822,23/12/2023,Accidente,Baja,17811
823,05/11/2019,Caída,Crítica,17374
824,12/12/2023,Caída,Baja,18183
825,20/04/2020,Caída,Baja,17577
826,03/02/2022,Caída,Media,52154
827,08/11/2022,Caída,Media,4749900
828,07/04/2020,Daño estructural,Crítica,17413
829,17/01/2023,Daño estructural,Baja,18222
830,26/02/2024,Daño estructural,Alta,52214
831,13/07/2023,Robo,Alta,7928019
832,03/02/2021,Robo,Media,17511
833,31/10/2023,Robo,Baja,18401
834,16/12/2023,Robo,Baja,18378
835,16/01/2020,Caída,Baja,17093
836,07/01/2020,Accidente,Media,3568173
837,24/06/2020,Daño estructural,Media,17388
838,03/12/2022,Daño estructural,Baja,17193
839,20/02/2020,Robo,Alta,52222
840,25/07/2020,Vandalismo,Crítica,16848
841,13/07/2023,Caída,Crítica,17867
842,22/04/2024,Vandalismo,Alta,18184
843,08/08/2020,Robo,Alta,17146
844,18/07/2023,Vandalismo,Alta,17737
845,22/02/2022,Accidente,Baja,17924
846,24/01/2023,Accidente,Alta,9046352
847,18/06/2020,Accidente,Media,18141
848,16/02/2021,Vandalismo,Alta,16778
849,06/08/2022,Daño estructural,Media,5246189
850,12/11/2021,Vandalismo,Media,18174
851,17/04/2020,Daño estructural,Baja,17604
852,25/05/2021,Accidente,Baja,17787
853,26/07/2023,Robo,Alta,52101
854,11/09/2022,Daño estructural,Crítica,4792806
855,25/11/2020,Daño estructural,Baja,18019
856,04/07/2022,Caída,Baja,17258
857,26/03/2023,Accidente,Alta,16832
858,05/02/2023,Caída,Baja,18263
859,04/07/2020,Daño estructural,Alta,3573055
860,13/02/2020,Vandalismo,Baja,18030
861,31/07/2020,Robo,Crítica,17376
862,14/03/2020,Caída,Media,18177
863,30/04/2024,Vandalismo,Crítica,18315
864,11/04/2022,Vandalismo,Baja,16805
865,22/08/2022,Caída,Baja,17675
866,08/09/2024,Daño estructural,Baja,17080
867,12/11/2022,Vandalismo,Alta,7840614
868,18/05/2020,Caída,Alta,17327
869,16/03/2021,Caída,Alta,17076
870,06/03/2022,Accidente,Media,7182466
871,19/06/2021,Robo,Alta,17965
872,25/04/2021,Robo,Crítica,17676
873,06/06/2022,Daño estructural,Crítica,17641
874,23/11/2019,Accidente,Alta,16989
875,05/10/2024,Accidente,Media,18047
876,03/02/2024,Caída,Crítica,17005
877,28/11/2023,Vandalismo,Baja,17413
878,10/07/2024,Vandalismo,Alta,17777
879,22/04/2020,Caída,Alta,17933
880,09/09/2024,Caída,Crítica,17466
881,19/03/2023,Vandalismo,Alta,18042
882,26/12/2023,Accidente,Media,5654016
883,27/01/2024,Accidente,Alta,5240283
884,16/11/2020,Caída,Alta,16902
885,10/11/2020,Daño estructural,Alta,17845
886,08/04/2020,Accidente,Alta,17847
887,17/08/2020,Vandalismo,Alta,17526
888,17/02/2021,Daño estructural,Crítica,16930
889,27/12/2021,Caída,Alta,17901
890,17/12/2019,Vandalismo,Media,5237124
891,20/07/2023,Accidente,Alta,18607
892,30/11/2021,Robo,Crítica,18302
893,21/02/2024,Caída,Crítica,8776081
894,16/06/2024,Accidente,Media,18322
895,15/03/2022,Robo,Alta,17698
896,03/10/2024,Daño estructural,Crítica,7177654
897,04/07/2021,Vandalismo,Media,17989
898,01/10/2022,Vandalismo,Baja,8799601
899,17/12/2022,Daño estructural,Crítica,7126585
900,15/04/2023,Robo,Media,17245
901,21/10/2022,Robo,Media,16855
902,08/10/2020,Daño estructural,Alta,18595
903,31/07/2022,Caída,Media,52194
904,05/05/2023,Daño estructural,Crítica,5240105
905,20/04/2021,Accidente,Baja,17163
906,23/04/2024,Accidente,Baja,17617
907,26/03/2022,Vandalismo,Media,18584
908,26/01/2023,Caída,Crítica,4730886
909,27/12/2023,Robo,Baja,5174650
910,10/02/2021,Caída,Crítica,17460
911,01/09/2020,Accidente,Crítica,16766
912,22/06/2021,Robo,Crítica,451321
913,16/09/2024,Vandalismo,Alta,17472
914,01/02/2022,Robo,Baja,17936
915,08/05/2024,Accidente,Media,18115
916,02/01/2022,Accidente,Alta,17161
917,12/04/2022,Daño estructural,Crítica,5240310
918,14/06/2020,Robo,Alta,17705
919,07/12/2021,Robo,Alta,16854
920,21/12/2020,Robo,Crítica,5175231
921,14/12/2021,Vandalismo,Media,52193
922,22/08/2020,Robo,Baja,17670
923,10/07/2020,Vandalismo,Media,17299
924,05/10/2020,Accidente,Media,16662
925,06/05/2021,Accidente,Crítica,8799638
926,17/05/2023,Robo,Baja,18240
927,03/03/2024,Daño estructural,Media,17561
928,21/04/2021,Robo,Baja,17338
929,26/03/2022,Robo,Alta,17593
930,15/06/2021,Caída,Media,5241179
931,11/05/2024,Vandalismo,Media,18424
932,21/04/2024,Caída,Alta,17584
933,06/11/2022,Vandalismo,Baja,17831
934,18/04/2021,Accidente,Crítica,52120
935,29/07/2020,Vandalismo,Media,7882665
936,01/10/2023,Robo,Media,17549
937,13/06/2020,Accidente,Baja,17091
938,22/11/2020,Caída,Media,17028
939,08/03/2022,Vandalismo,Crítica,18252
940,25/06/2021,Daño estructural,Media,18544
941,10/05/2024,Caída,Crítica,3531286
942,14/08/2021,Accidente,Alta,16822
943,03/03/2022,Accidente,Media,4737855
944,09/10/2023,Daño estructural,Media,18394
945,01/08/2024,Robo,Alta,17610
946,30/01/2020,Robo,Baja,17634
947,26/04/2023,Daño estructural,Crítica,9438374
948,30/05/2024,Robo,Crítica,17309
949,06/01/2021,Accidente,Baja,17748
950,17/09/2022,Daño estructural,Media,17282
951,26/12/2022,Robo,Baja,9403201
952,05/03/2023,Daño estructural,Baja,16690
953,14/02/2021,Accidente,Baja,18122
954,13/01/2020,Vandalismo,Media,17853
955,25/07/2021,Caída,Alta,17627
956,05/05/2020,Vandalismo,Media,4730819
957,05/11/2022,Accidente,Baja,17004
958,13/03/2024,Vandalismo,Alta,52109
959,28/10/2021,Vandalismo,Media,52199
960,19/10/2022,Vandalismo,Crítica,7140941
961,17/03/2023,Vandalismo,Crítica,17352
962,09/04/2021,Accidente,Baja,5209117
963,04/07/2021,Accidente,Alta,18153
964,01/12/2019,Robo,Baja,5071674
965,24/08/2022,Vandalismo,Media,17088
966,09/11/2022,Caída,Baja,17549
967,05/03/2022,Caída,Baja,5246185
968,19/04/2022,Daño estructural,Baja,9272789
969,25/04/2020,Vandalismo,Media,16686
970,20/10/2022,Accidente,Crítica,16671
971,26/10/2023,Robo,Media,52131
972,14/01/2022,Caída,Crítica,18199
973,12/08/2022,Caída,Media,4737942
974,03/01/2022,Vandalismo,Baja,16692
975,10/03/2022,Vandalismo,Baja,17343
976,27/04/2020,Daño estructural,Crítica,18501
977,22/05/2020,Robo,Baja,18104
978,12/04/2022,Caída,Media,16738
979,06/09/2023,Caída,Baja,17796
980,13/03/2023,Vandalismo,Media,18355
981,18/07/2020,Accidente,Baja,52222
982,26/02/2022,Daño estructural,Alta,7933003
983,17/03/2022,Vandalismo,Baja,17298
984,14/08/2022,Vandalismo,Crítica,17163
985,23/09/2024,Vandalismo,Alta,8799532
986,25/01/2020,Accidente,Alta,17015
987,09/06/2023,Daño estructural,Crítica,52108
988,28/10/2023,Accidente,Alta,18541
989,01/03/2022,Daño estructural,Baja,18074
990,13/10/2022,Caída,Alta,17775
991,01/01/2021,Robo,Crítica,18041
992,20/05/2024,Robo,Media,5219930
993,21/08/2020,Daño estructural,Alta,52218
994,15/11/2019,Caída,Media,17168
995,03/12/2021,Caída,Crítica,8799552
996,11/03/2023,Caída,Baja,16837
997,29/08/2024,Accidente,Alta,17194
998,01/10/2020,Vandalismo,Alta,18617
999,02/08/2023,Robo,Alta,52212
1000,16/10/2021,Vandalismo,Media,16885
1001,09/07/2020,Vandalismo,Alta,5241171
1002,19/08/2022,Accidente,Baja,5654014
1003,26/02/2020,Daño estructural,Crítica,16731
1004,12/05/2021,Daño estructural,Alta,18552
1005,25/07/2021,Vandalismo,Baja,17896
1006,18/10/2023,Vandalismo,Alta,18221
1007,14/08/2024,Robo,Crítica,17746
1008,23/05/2024,Robo,Media,17644
1009,10/07/2024,Daño estructural,Crítica,8799942
1010,13/12/2022,Vandalismo,Baja,18084
1011,19/11/2021,Accidente,Media,18120
1012,26/09/2021,Vandalismo,Media,8799549
1013,25/12/2022,Robo,Media,18259
1014,18/09/2022,Vandalismo,Crítica,17288
1015,20/07/2020,Accidente,Baja,17290
1016,19/09/2023,Robo,Alta,16868
1017,01/10/2020,Accidente,Media,52056
1018,10/05/2020,Accidente,Baja,18477
1019,07/01/2022,Daño estructural,Baja,52189
1020,18/08/2023,Accidente,Crítica,16751
1021,08/07/2024,Caída,Baja,17209
1022,23/03/2020,Daño estructural,Baja,52153
1023,11/11/2023,Accidente,Crítica,5241173
1024,02/09/2022,Daño estructural,Media,52212
1025,27/11/2023,Daño estructural,Media,16943
1026,05/09/2022,Robo,Media,16732
1027,14/11/2023,Accidente,Media,16888
1028,04/06/2021,Accidente,Baja,451351
1029,16/03/2021,Robo,Alta,18234
1030,30/05/2023,Accidente,Crítica,4986445
1031,09/05/2021,Daño estructural,Alta,52135
1032,18/10/2020,Robo,Alta,16896
1033,31/01/2020,Vandalismo,Alta,18300
1034,06/06/2021,Robo,Baja,17720
1035,10/03/2024,Caída,Baja,5219931
1036,25/07/2021,Daño estructural,Alta,18057
1037,03/08/2021,Vandalismo,Alta,18488
1038,13/02/2022,Daño estructural,Crítica,17433
1039,03/01/2020,Accidente,Crítica,18530
1040,25/12/2021,Caída,Alta,7130041
1041,06/12/2022,Vandalismo,Baja,16757
1042,06/01/2020,Caída,Baja,4796512
1043,18/02/2022,Vandalismo,Alta,17632
1044,11/12/2020,Robo,Alta,17886
1045,16/11/2022,Caída,Baja,16766
1046,22/05/2020,Caída,Crítica,7908163
1047,13/03/2020,Vandalismo,Alta,17200
1048,30/08/2023,Robo,Baja,5071591
1049,13/04/2021,Caída,Media,18395
1050,11/08/2024,Accidente,Alta,18558
1051,16/09/2021,Vandalismo,Alta,17753
1052,20/12/2021,Vandalismo,Baja,16918
1053,15/04/2023,Vandalismo,Alta,16867
1054,24/10/2022,Caída,Crítica,17544
1055,03/08/2020,Robo,Media,3991087
1056,01/11/2021,Caída,Crítica,8218587
1057,05/02/2023,Robo,Baja,18330
1058,21/10/2021,Vandalismo,Alta,17678
1059,01/04/2022,Caída,Crítica,3991213
1060,06/07/2024,Caída,Alta,17089
1061,30/06/2024,Daño estructural,Crítica,16668
1062,27/11/2022,Caída,Alta,52106
1063,09/10/2021,Daño estructural,Media,16935
1064,03/06/2020,Robo,Alta,17932
1065,12/03/2023,Accidente,Alta,17267
1066,17/05/2021,Caída,Crítica,3566346
1067,17/01/2022,Vandalismo,Crítica,16847
1068,01/12/2020,Robo,Baja,18272
1069,07/09/2020,Robo,Crítica,16997
1070,08/08/2023,Daño estructural,Media,17015
1071,28/07/2020,Accidente,Media,17887
1072,08/10/2023,Robo,Baja,16928
1073,17/09/2022,Vandalismo,Baja,5653899
1074,01/05/2021,Robo,Crítica,18592
1075,17/06/2021,Robo,Media,8775337
1076,16/10/2023,Daño estructural,Alta,5075332
1077,03/08/2024,Caída,Alta,3566363
1078,10/08/2024,Accidente,Crítica,16822
1079,16/06/2022,Vandalismo,Baja,18250
1080,13/04/2021,Accidente,Media,16724
1081,21/05/2023,Robo,Alta,17212
1082,18/05/2021,Caída,Alta,17630
1083,13/03/2020,Caída,Crítica,17395
1084,04/06/2024,Daño estructural,Media,18292
1085,28/01/2021,Caída,Crítica,17796
1086,11/02/2021,Accidente,Alta,18287
1087,25/08/2023,Robo,Baja,17440
1088,25/10/2023,Caída,Crítica,3960567
1089,15/01/2022,Robo,Crítica,17009
1090,28/10/2022,Daño estructural,Media,17180
1091,22/04/2022,Accidente,Crítica,17435
1092,15/09/2024,Robo,Media,7761231
1093,05/12/2019,Vandalismo,Alta,451521
1094,26/03/2024,Caída,Alta,17754
1095,16/02/2021,Robo,Baja,18060
1096,05/04/2024,Vandalismo,Crítica,17600
1097,19/05/2024,Accidente,Media,18276
1098,28/09/2020,Caída,Baja,17654
1099,21/03/2022,Accidente,Baja,16678
1100,06/06/2023,Daño estructural,Media,4749894
1101,20/02/2024,Caída,Baja,5240286
1102,14/08/2024,Caída,Crítica,17162
1103,12/07/2020,Accidente,Alta,17503
1104,09/10/2020,Robo,Crítica,16896
1105,14/10/2020,Caída,Alta,52230
1106,21/06/2024,Robo,Media,17301
1107,20/10/2019,Caída,Crítica,18054
1108,17/10/2021,Daño estructural,Alta,7247845
1109,04/08/2023,Accidente,Alta,17068
1110,19/02/2024,Daño estructural,Baja,18272
1111,14/10/2020,Caída,Crítica,17725
1112,08/02/2021,Vandalismo,Crítica,3568306
1113,14/04/2023,Accidente,Media,17270
1114,15/07/2020,Robo,Alta,17076
1115,12/07/2024,Daño estructural,Baja,5220743
1116,15/04/2023,Accidente,Alta,17953
1117,13/08/2023,Robo,Alta,17651
1118,22/12/2020,Robo,Baja,18436
1119,27/02/2023,Vandalismo,Crítica,17058
1120,03/03/2024,Vandalismo,Alta,4795654
1121,30/11/2019,Robo,Alta,17768
1122,29/09/2020,Accidente,Media,52086
1123,02/10/2024,Daño estructural,Media,17123
1124,20/08/2021,Accidente,Baja,16925
1125,23/12/2019,Caída,Alta,17927
1126,29/02/2024,Vandalismo,Media,17516
1127,06/01/2021,Daño estructural,Baja,18185
1128,23/09/2020,Daño estructural,Alta,17757
1129,16/07/2022,Vandalismo,Baja,17694
1130,25/03/2021,Daño estructural,Crítica,17330
1131,11/05/2019,Daño estructural,Baja,16663
1132,01/01/2024,Accidente,Baja,17688
1133,09/08/2023,Vandalismo,Crítica,7896504
1134,10/12/2021,Vandalismo,Baja,17338
1135,28/01/2024,Caída,Media,18056
1136,17/08/2020,Caída,Media,5071674
1137,23/01/2023,Vandalismo,Crítica,17122
1138,27/05/2022,Vandalismo,Crítica,18311
1139,01/05/2020,Robo,Crítica,17638
1140,19/04/2021,Robo,Crítica,5246182
1141,20/01/2023,Caída,Crítica,52170
1142,25/07/2022,Daño estructural,Media,8780154
1143,16/09/2024,Robo,Crítica,17891
1144,22/12/2022,Robo,Media,17837
1145,05/02/2020,Accidente,Baja,18637
1146,19/09/2023,Daño estructural,Crítica,17522
1147,16/04/2023,Accidente,Alta,16774
1148,16/06/2021,Daño estructural,Alta,18286
1149,27/07/2022,Vandalismo,Crítica,7761231
1150,06/01/2022,Caída,Media,18151
1151,06/09/2022,Caída,Alta,17842
1152,04/10/2023,Accidente,Alta,5174681
1153,23/12/2022,Vandalismo,Alta,18337
1154,21/07/2022,Daño estructural,Baja,17315
1155,18/08/2023,Robo,Baja,16940
1156,06/01/2022,Vandalismo,Alta,16880
1157,22/06/2021,Daño estructural,Crítica,17632
1158,14/09/2023,Robo,Alta,16889
1159,13/12/2022,Robo,Baja,17194
1160,13/10/2022,Daño estructural,Media,7107699
1161,26/09/2023,Caída,Alta,5237120
1162,19/02/2021,Robo,Baja,17284
1163,24/06/2024,Accidente,Media,18387
1164,16/07/2022,Robo,Crítica,16953
1165,26/01/2020,Vandalismo,Baja,17832
1166,28/09/2023,Caída,Baja,18327
1167,03/09/2023,Accidente,Alta,16813
1168,16/08/2021,Daño estructural,Media,5246194
1169,04/06/2023,Daño estructural,Alta,17768
1170,14/05/2022,Caída,Alta,5237133
1171,07/01/2023,Accidente,Crítica,17072
1172,24/09/2021,Accidente,Crítica,17858
1173,31/03/2021,Robo,Media,18172
1174,19/01/2024,Vandalismo,Alta,52185
1175,20/05/2023,Daño estructural,Baja,8799601
1176,08/10/2024,Accidente,Baja,18029
1177,05/02/2020,Caída,Baja,18106
1178,26/04/2020,Caída,Alta,5174650
1179,17/05/2022,Vandalismo,Alta,17064
1180,30/11/2021,Robo,Baja,4737941
1181,11/04/2020,Robo,Baja,17822
1182,11/07/2023,Caída,Alta,18489
1183,23/05/2020,Accidente,Crítica,18024
1184,02/01/2020,Caída,Alta,17486
1185,27/04/2021,Accidente,Crítica,52175
1186,29/05/2021,Robo,Baja,8799540
1187,09/04/2021,Daño estructural,Baja,52122
1188,26/12/2023,Accidente,Baja,17287
1189,04/08/2024,Vandalismo,Media,18498
1190,08/10/2024,Robo,Media,7248141
1191,26/08/2024,Robo,Media,17529
