ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
MNT-00252,25/10/2023,Preventivo,Bueno,Bueno,9191209,queja_usuario,Comentario sobre el mantenimiento 252
MNT-00253,19/09/2024,Preventivo,Regular,Bueno,9049856,preventivo,Comentario sobre el mantenimiento 253
MNT-00254,10/11/2023,Correctivo,Malo,Regular,33764,queja_usuario,Comentario sobre el mantenimiento 254
MNT-00255,14/07/2024,Preventivo,Regular,Regular,3568326,queja_usuario,Comentario sobre el mantenimiento 255
MNT-00256,01/01/2024,Correctivo,Malo,Bueno,5659370,queja_usuario,Comentario sobre el mantenimiento 256
MNT-00257,02/11/2024,Correctivo,Regular,Bueno,5195545,queja_usuario,Comentario sobre el mantenimiento 257
MNT-00258,11/09/2024,Correctivo,Regular,Malo,33658,queja_usuario,Comentario sobre el mantenimiento 258
MNT-00259,23/07/2024,Emergencia,Bueno,Regular,4793075,preventivo,Comentario sobre el mantenimiento 259
MNT-00260,30/03/2024,Emergencia,Bueno,Malo,19355,preventivo,Comentario sobre el mantenimiento 260
MNT-00261,30/01/2024,Correctivo,Regular,Malo,9176693,preventivo,Comentario sobre el mantenimiento 261
MNT-00262,04/05/2024,Correctivo,Bueno,Bueno,7850128,queja_usuario,Comentario sobre el mantenimiento 262
MNT-00263,15/05/2024,Emergencia,Regular,Regular,7603085,preventivo,Comentario sobre el mantenimiento 263
MNT-00264,20/08/2024,Emergencia,Malo,Bueno,32492,preventivo,Comentario sobre el mantenimiento 264
MNT-00265,16/04/2024,Correctivo,Regular,Bueno,7761352,preventivo,Comentario sobre el mantenimiento 265
MNT-00266,21/01/2024,Preventivo,Regular,Bueno,5659593,preventivo,Comentario sobre el mantenimiento 266
MNT-00267,29/05/2024,Preventivo,Bueno,Regular,9288611,preventivo,Comentario sobre el mantenimiento 267
MNT-00268,13/12/2023,Emergencia,Bueno,Regular,21559,preventivo,Comentario sobre el mantenimiento 268
MNT-00269,14/11/2023,Preventivo,Regular,Regular,5492492,preventivo,Comentario sobre el mantenimiento 269
MNT-00270,26/09/2024,Emergencia,Malo,Bueno,25064,preventivo,Comentario sobre el mantenimiento 270
MNT-00271,26/05/2024,Preventivo,Regular,Regular,8803494,queja_usuario,Comentario sobre el mantenimiento 271
MNT-00272,28/01/2024,Correctivo,Bueno,Regular,3532743,preventivo,Comentario sobre el mantenimiento 272
MNT-00273,15/01/2024,Preventivo,Bueno,Bueno,8803674,preventivo,Comentario sobre el mantenimiento 273
MNT-00274,31/07/2024,Emergencia,Regular,Bueno,58501,queja_usuario,Comentario sobre el mantenimiento 274
MNT-00275,30/09/2024,Preventivo,Regular,Regular,5173654,queja_usuario,Comentario sobre el mantenimiento 275
MNT-00276,14/11/2023,Emergencia,Regular,Bueno,20157,preventivo,Comentario sobre el mantenimiento 276
MNT-00277,23/04/2024,Correctivo,Regular,Regular,7928585,preventivo,Comentario sobre el mantenimiento 277
MNT-00278,09/02/2024,Preventivo,Bueno,Regular,7144279,queja_usuario,Comentario sobre el mantenimiento 278
MNT-00279,01/12/2024,Emergencia,Malo,Bueno,6777775,preventivo,Comentario sobre el mantenimiento 279
MNT-00280,03/07/2024,Emergencia,Bueno,Malo,7126504,queja_usuario,Comentario sobre el mantenimiento 280
MNT-00281,27/01/2024,Emergencia,Bueno,Bueno,3569341,queja_usuario,Comentario sobre el mantenimiento 281
MNT-00282,30/11/2023,Preventivo,Regular,Bueno,32883,preventivo,Comentario sobre el mantenimiento 282
MNT-00283,22/11/2023,Correctivo,Bueno,Bueno,21930,preventivo,Comentario sobre el mantenimiento 283
MNT-00284,18/01/2024,Preventivo,Malo,Malo,33284,queja_usuario,Comentario sobre el mantenimiento 284
MNT-00285,06/08/2024,Correctivo,Malo,Bueno,22402,queja_usuario,Comentario sobre el mantenimiento 285
MNT-00286,11/01/2024,Emergencia,Regular,Bueno,3569233,queja_usuario,Comentario sobre el mantenimiento 286
MNT-00287,07/04/2024,Emergencia,Malo,Bueno,9051957,preventivo,Comentario sobre el mantenimiento 287
MNT-00288,10/01/2024,Emergencia,Regular,Bueno,3565660,preventivo,Comentario sobre el mantenimiento 288
MNT-00289,13/09/2024,Correctivo,Regular,Malo,7897954,preventivo,Comentario sobre el mantenimiento 289
MNT-00290,23/10/2023,Preventivo,Bueno,Bueno,8909769,queja_usuario,Comentario sobre el mantenimiento 290
MNT-00291,03/06/2024,Correctivo,Bueno,Bueno,24797,queja_usuario,Comentario sobre el mantenimiento 291
MNT-00292,04/09/2024,Correctivo,Malo,Malo,34782,queja_usuario,Comentario sobre el mantenimiento 292
MNT-00293,12/05/2024,Emergencia,Regular,Regular,3576564,preventivo,Comentario sobre el mantenimiento 293
MNT-00294,25/06/2024,Emergencia,Regular,Regular,33733,preventivo,Comentario sobre el mantenimiento 294
MNT-00295,28/09/2024,Correctivo,Malo,Malo,4737935,queja_usuario,Comentario sobre el mantenimiento 295
MNT-00296,18/07/2024,Preventivo,Malo,Regular,3581515,preventivo,Comentario sobre el mantenimiento 296
MNT-00297,01/04/2024,Preventivo,Regular,Regular,34132,queja_usuario,Comentario sobre el mantenimiento 297
MNT-00298,29/08/2024,Correctivo,Bueno,Malo,20281,queja_usuario,Comentario sobre el mantenimiento 298
MNT-00299,02/11/2023,Correctivo,Regular,Regular,8803428,queja_usuario,Comentario sobre el mantenimiento 299
MNT-00300,06/12/2023,Correctivo,Regular,Malo,59712,preventivo,Comentario sobre el mantenimiento 300
MNT-00301,23/07/2024,Emergencia,Bueno,Malo,7861628,queja_usuario,Comentario sobre el mantenimiento 301
MNT-00302,12/09/2024,Correctivo,Bueno,Regular,9187165,preventivo,Comentario sobre el mantenimiento 302
MNT-00303,23/12/2023,Preventivo,Regular,Malo,20517,preventivo,Comentario sobre el mantenimiento 303
MNT-00304,24/12/2023,Correctivo,Regular,Bueno,8976376,preventivo,Comentario sobre el mantenimiento 304
MNT-00305,22/05/2024,Preventivo,Regular,Malo,21161,preventivo,Comentario sobre el mantenimiento 305
MNT-00306,06/06/2024,Emergencia,Malo,Bueno,5220932,queja_usuario,Comentario sobre el mantenimiento 306
MNT-00307,26/07/2024,Emergencia,Malo,Malo,9494949,queja_usuario,Comentario sobre el mantenimiento 307
MNT-00308,22/06/2024,Correctivo,Bueno,Bueno,34959,queja_usuario,Comentario sobre el mantenimiento 308
MNT-00309,14/01/2024,Emergencia,Malo,Regular,25010,preventivo,Comentario sobre el mantenimiento 309
MNT-00310,23/07/2024,Preventivo,Malo,Malo,7059090,preventivo,Comentario sobre el mantenimiento 310
MNT-00311,02/09/2024,Preventivo,Regular,Bueno,34111,queja_usuario,Comentario sobre el mantenimiento 311
MNT-00312,20/08/2024,Emergencia,Bueno,Regular,19846,queja_usuario,Comentario sobre el mantenimiento 312
MNT-00313,01/08/2024,Preventivo,Malo,Malo,7862155,queja_usuario,Comentario sobre el mantenimiento 313
MNT-00314,04/11/2023,Emergencia,Bueno,Bueno,9398283,queja_usuario,Comentario sobre el mantenimiento 314
MNT-00315,07/10/2024,Emergencia,Regular,Malo,8888516,queja_usuario,Comentario sobre el mantenimiento 315
MNT-00316,04/09/2024,Emergencia,Bueno,Bueno,9405968,preventivo,Comentario sobre el mantenimiento 316
MNT-00317,22/06/2024,Emergencia,Malo,Malo,7861113,queja_usuario,Comentario sobre el mantenimiento 317
MNT-00318,18/07/2024,Correctivo,Regular,Bueno,33262,preventivo,Comentario sobre el mantenimiento 318
MNT-00319,01/11/2023,Correctivo,Bueno,Regular,7246290,queja_usuario,Comentario sobre el mantenimiento 319
MNT-00320,13/10/2024,Preventivo,Malo,Regular,60194,preventivo,Comentario sobre el mantenimiento 320
MNT-00321,03/12/2023,Correctivo,Bueno,Bueno,9291569,queja_usuario,Comentario sobre el mantenimiento 321
MNT-00322,29/11/2023,Correctivo,Bueno,Regular,4986213,queja_usuario,Comentario sobre el mantenimiento 322
MNT-00323,25/08/2024,Emergencia,Malo,Regular,58513,preventivo,Comentario sobre el mantenimiento 323
MNT-00324,16/04/2024,Preventivo,Malo,Regular,19326,preventivo,Comentario sobre el mantenimiento 324
MNT-00325,15/02/2024,Preventivo,Malo,Malo,8943961,queja_usuario,Comentario sobre el mantenimiento 325
MNT-00326,07/11/2023,Emergencia,Regular,Bueno,21792,queja_usuario,Comentario sobre el mantenimiento 326
MNT-00327,28/01/2024,Correctivo,Malo,Regular,7741881,queja_usuario,Comentario sobre el mantenimiento 327
MNT-00328,11/06/2023,Correctivo,Malo,Malo,22564,queja_usuario,Comentario sobre el mantenimiento 328
MNT-00329,09/11/2024,Preventivo,Malo,Bueno,8804540,preventivo,Comentario sobre el mantenimiento 329
MNT-00330,07/07/2024,Emergencia,Regular,Regular,7246004,preventivo,Comentario sobre el mantenimiento 330
MNT-00331,01/09/2024,Correctivo,Bueno,Malo,451354,queja_usuario,Comentario sobre el mantenimiento 331
MNT-00332,10/02/2024,Correctivo,Regular,Malo,7245932,preventivo,Comentario sobre el mantenimiento 332
MNT-00333,07/07/2024,Emergencia,Bueno,Bueno,3576356,preventivo,Comentario sobre el mantenimiento 333
MNT-00334,29/05/2024,Preventivo,Malo,Regular,58844,preventivo,Comentario sobre el mantenimiento 334
MNT-00335,29/06/2024,Emergencia,Malo,Bueno,9496468,queja_usuario,Comentario sobre el mantenimiento 335
MNT-00336,19/04/2024,Preventivo,Regular,Bueno,33866,preventivo,Comentario sobre el mantenimiento 336
MNT-00337,25/09/2024,Emergencia,Bueno,Malo,59184,queja_usuario,Comentario sobre el mantenimiento 337
MNT-00338,13/07/2024,Correctivo,Bueno,Bueno,3530747,queja_usuario,Comentario sobre el mantenimiento 338
MNT-00339,24/02/2024,Preventivo,Regular,Bueno,21792,queja_usuario,Comentario sobre el mantenimiento 339
MNT-00340,02/10/2024,Correctivo,Malo,Bueno,7928129,preventivo,Comentario sobre el mantenimiento 340
MNT-00341,18/04/2024,Correctivo,Malo,Bueno,19537,preventivo,Comentario sobre el mantenimiento 341
MNT-00342,05/04/2024,Preventivo,Regular,Regular,5197246,preventivo,Comentario sobre el mantenimiento 342
MNT-00343,18/04/2024,Correctivo,Malo,Malo,58136,queja_usuario,Comentario sobre el mantenimiento 343
MNT-00344,18/12/2023,Preventivo,Bueno,Malo,7889389,queja_usuario,Comentario sobre el mantenimiento 344
MNT-00345,27/09/2024,Correctivo,Malo,Bueno,34211,queja_usuario,Comentario sobre el mantenimiento 345
MNT-00346,05/09/2024,Correctivo,Malo,Regular,5025123,queja_usuario,Comentario sobre el mantenimiento 346
MNT-00347,18/12/2023,Correctivo,Bueno,Regular,58344,preventivo,Comentario sobre el mantenimiento 347
MNT-00348,05/05/2024,Correctivo,Bueno,Regular,3531006,preventivo,Comentario sobre el mantenimiento 348
MNT-00349,12/09/2024,Emergencia,Regular,Bueno,58796,queja_usuario,Comentario sobre el mantenimiento 349
MNT-00350,21/09/2024,Correctivo,Bueno,Regular,7116166,preventivo,Comentario sobre el mantenimiento 350
MNT-00351,03/02/2024,Emergencia,Regular,Bueno,9052557,preventivo,Comentario sobre el mantenimiento 351
MNT-00352,13/06/2024,Preventivo,Regular,Regular,5207248,queja_usuario,Comentario sobre el mantenimiento 352
MNT-00353,09/09/2024,Emergencia,Regular,Bueno,25026,preventivo,Comentario sobre el mantenimiento 353
MNT-00354,16/08/2024,Correctivo,Regular,Bueno,8820178,queja_usuario,Comentario sobre el mantenimiento 354
MNT-00355,28/08/2024,Preventivo,Regular,Bueno,34993,preventivo,Comentario sobre el mantenimiento 355
MNT-00356,28/11/2023,Emergencia,Bueno,Malo,58360,queja_usuario,Comentario sobre el mantenimiento 356
MNT-00357,03/09/2024,Correctivo,Bueno,Bueno,4795668,queja_usuario,Comentario sobre el mantenimiento 357
MNT-00358,14/05/2024,Preventivo,Regular,Bueno,19369,queja_usuario,Comentario sobre el mantenimiento 358
MNT-00359,03/08/2024,Emergencia,Regular,Regular,21148,preventivo,Comentario sobre el mantenimiento 359
MNT-00360,04/11/2023,Emergencia,Malo,Bueno,9157605,preventivo,Comentario sobre el mantenimiento 360
MNT-00361,12/07/2024,Emergencia,Regular,Bueno,59849,preventivo,Comentario sobre el mantenimiento 361
MNT-00362,09/11/2023,Preventivo,Malo,Bueno,7168681,preventivo,Comentario sobre el mantenimiento 362
MNT-00363,04/06/2024,Emergencia,Malo,Regular,5658295,queja_usuario,Comentario sobre el mantenimiento 363
MNT-00364,02/12/2023,Preventivo,Bueno,Bueno,3568960,preventivo,Comentario sobre el mantenimiento 364
MNT-00365,26/05/2024,Correctivo,Malo,Bueno,3566348,preventivo,Comentario sobre el mantenimiento 365
MNT-00366,25/09/2024,Correctivo,Malo,Malo,9243057,preventivo,Comentario sobre el mantenimiento 366
MNT-00367,17/07/2024,Emergencia,Regular,Regular,59999,preventivo,Comentario sobre el mantenimiento 367
MNT-00368,27/12/2023,Preventivo,Bueno,Malo,33685,queja_usuario,Comentario sobre el mantenimiento 368
MNT-00369,21/02/2024,Emergencia,Bueno,Malo,32689,queja_usuario,Comentario sobre el mantenimiento 369
MNT-00370,12/05/2024,Correctivo,Bueno,Regular,21623,preventivo,Comentario sobre el mantenimiento 370
MNT-00371,05/08/2024,Preventivo,Bueno,Bueno,4990334,preventivo,Comentario sobre el mantenimiento 371
MNT-00372,14/01/2024,Correctivo,Regular,Bueno,9157741,preventivo,Comentario sobre el mantenimiento 372
MNT-00373,26/01/2024,Emergencia,Malo,Bueno,21431,preventivo,Comentario sobre el mantenimiento 373
MNT-00374,16/06/2024,Preventivo,Malo,Bueno,5158947,queja_usuario,Comentario sobre el mantenimiento 374
MNT-00375,02/11/2024,Correctivo,Malo,Regular,7822977,queja_usuario,Comentario sobre el mantenimiento 375
MNT-00376,19/11/2023,Correctivo,Bueno,Bueno,5658641,queja_usuario,Comentario sobre el mantenimiento 376
MNT-00377,29/10/2023,Preventivo,Bueno,Malo,19538,queja_usuario,Comentario sobre el mantenimiento 377
MNT-00378,21/07/2024,Preventivo,Malo,Bueno,9313151,preventivo,Comentario sobre el mantenimiento 378
MNT-00379,11/11/2023,Correctivo,Bueno,Malo,5211277,queja_usuario,Comentario sobre el mantenimiento 379
MNT-00380,13/03/2024,Correctivo,Regular,Malo,3530995,queja_usuario,Comentario sobre el mantenimiento 380
MNT-00381,11/06/2024,Preventivo,Bueno,Regular,53218,queja_usuario,Comentario sobre el mantenimiento 381
MNT-00382,30/10/2023,Emergencia,Bueno,Malo,8987388,preventivo,Comentario sobre el mantenimiento 382
MNT-00383,23/06/2024,Preventivo,Malo,Malo,9291631,queja_usuario,Comentario sobre el mantenimiento 383
MNT-00384,18/09/2024,Preventivo,Regular,Bueno,5601894,preventivo,Comentario sobre el mantenimiento 384
MNT-00385,11/08/2024,Preventivo,Malo,Malo,7143542,preventivo,Comentario sobre el mantenimiento 385
MNT-00386,15/11/2023,Emergencia,Bueno,Regular,5071829,preventivo,Comentario sobre el mantenimiento 386
MNT-00387,28/03/2024,Emergencia,Regular,Bueno,22095,preventivo,Comentario sobre el mantenimiento 387
MNT-00388,08/08/2024,Emergencia,Regular,Bueno,5211400,queja_usuario,Comentario sobre el mantenimiento 388
MNT-00389,21/03/2024,Emergencia,Regular,Bueno,20882,preventivo,Comentario sobre el mantenimiento 389
MNT-00390,01/11/2023,Correctivo,Malo,Bueno,57952,preventivo,Comentario sobre el mantenimiento 390
MNT-00391,26/12/2023,Preventivo,Bueno,Bueno,19063,preventivo,Comentario sobre el mantenimiento 391
MNT-00392,13/01/2024,Preventivo,Malo,Bueno,9294114,queja_usuario,Comentario sobre el mantenimiento 392
MNT-00393,03/10/2024,Correctivo,Regular,Malo,9397992,queja_usuario,Comentario sobre el mantenimiento 393
MNT-00394,18/06/2024,Preventivo,Malo,Regular,3580337,queja_usuario,Comentario sobre el mantenimiento 394
MNT-00395,27/11/2023,Preventivo,Regular,Regular,8888433,preventivo,Comentario sobre el mantenimiento 395
MNT-00396,14/08/2024,Correctivo,Malo,Malo,7838839,queja_usuario,Comentario sobre el mantenimiento 396
MNT-00397,02/01/2024,Emergencia,Regular,Malo,9223732,queja_usuario,Comentario sobre el mantenimiento 397
MNT-00398,11/03/2024,Emergencia,Bueno,Bueno,34038,queja_usuario,Comentario sobre el mantenimiento 398
MNT-00399,29/05/2024,Emergencia,Bueno,Bueno,4738613,queja_usuario,Comentario sobre el mantenimiento 399
MNT-00400,06/02/2024,Correctivo,Malo,Malo,9181012,MNT-00400_Tipo_Desconocido,Comentario sobre el mantenimiento 400
MNT-00401,23/04/2024,Emergencia,Bueno,Bueno,5134826,preventivo,Comentario sobre el mantenimiento 401
MNT-00402,28/04/2024,Emergencia,Regular,Bueno,451362,queja_usuario,Comentario sobre el mantenimiento 402
MNT-00403,16/11/2023,Emergencia,Regular,Regular,4796700,queja_usuario,Comentario sobre el mantenimiento 403
MNT-00404,13/06/2024,Preventivo,Bueno,Bueno,7125617,queja_usuario,Comentario sobre el mantenimiento 404
MNT-00405,29/07/2024,Preventivo,Bueno,Malo,32595,queja_usuario,Comentario sobre el mantenimiento 405
MNT-00406,07/07/2024,Emergencia,Malo,Bueno,59441,preventivo,Comentario sobre el mantenimiento 406
MNT-00407,18/12/2023,Correctivo,Malo,Regular,25865,queja_usuario,Comentario sobre el mantenimiento 407
MNT-00408,07/01/2024,Correctivo,Regular,Regular,18805,queja_usuario,Comentario sobre el mantenimiento 408
MNT-00409,25/08/2024,Preventivo,Regular,Bueno,5107844,preventivo,Comentario sobre el mantenimiento 409
MNT-00410,11/12/2023,Emergencia,Regular,Regular,3997074,queja_usuario,Comentario sobre el mantenimiento 410
MNT-00411,14/12/2023,Correctivo,Regular,Malo,4983394,queja_usuario,Comentario sobre el mantenimiento 411
MNT-00412,11/05/2023,Correctivo,Malo,Regular,8907174,queja_usuario,Comentario sobre el mantenimiento 412
MNT-00413,05/10/2024,Correctivo,Malo,Regular,9181852,preventivo,Comentario sobre el mantenimiento 413
MNT-00414,09/05/2024,Correctivo,Bueno,Regular,59350,preventivo,Comentario sobre el mantenimiento 414
MNT-00415,27/12/2023,Correctivo,Malo,Bueno,5263778,queja_usuario,Comentario sobre el mantenimiento 415
MNT-00416,23/11/2023,Preventivo,Regular,Bueno,34946,preventivo,Comentario sobre el mantenimiento 416
MNT-00417,16/03/2024,Preventivo,Bueno,Bueno,9179675,preventivo,Comentario sobre el mantenimiento 417
MNT-00418,09/04/2024,Emergencia,Bueno,Malo,59415,preventivo,Comentario sobre el mantenimiento 418
MNT-00419,06/04/2024,Correctivo,Regular,Bueno,58560,queja_usuario,Comentario sobre el mantenimiento 419
MNT-00420,05/06/2024,Emergencia,Regular,Regular,7126530,queja_usuario,Comentario sobre el mantenimiento 420
MNT-00421,01/12/2024,Preventivo,Regular,Bueno,59874,queja_usuario,Comentario sobre el mantenimiento 421
MNT-00422,17/04/2024,Correctivo,Regular,Bueno,9494348,queja_usuario,Comentario sobre el mantenimiento 422
MNT-00423,06/11/2023,Preventivo,Malo,Regular,4737863,preventivo,Comentario sobre el mantenimiento 423
MNT-00424,23/05/2024,Preventivo,Bueno,Malo,4741986,queja_usuario,Comentario sobre el mantenimiento 424
MNT-00425,28/07/2024,Emergencia,Regular,Malo,9277863,queja_usuario,Comentario sobre el mantenimiento 425
MNT-00426,31/12/2023,Correctivo,Bueno,Bueno,5201909,preventivo,Comentario sobre el mantenimiento 426
MNT-00427,15/09/2024,Emergencia,Regular,Malo,58312,preventivo,Comentario sobre el mantenimiento 427
MNT-00428,02/11/2024,Correctivo,Malo,Malo,5241112,preventivo,Comentario sobre el mantenimiento 428
MNT-00429,15/04/2024,Preventivo,Bueno,Bueno,4730913,preventivo,Comentario sobre el mantenimiento 429
MNT-00430,21/05/2024,Preventivo,Regular,Malo,8938184,preventivo,Comentario sobre el mantenimiento 430
MNT-00431,07/02/2024,Preventivo,Regular,Regular,9177756,queja_usuario,Comentario sobre el mantenimiento 431
MNT-00432,28/07/2024,Emergencia,Bueno,Bueno,3569193,queja_usuario,Comentario sobre el mantenimiento 432
MNT-00433,18/02/2024,Emergencia,Bueno,Bueno,20113,queja_usuario,Comentario sobre el mantenimiento 433
MNT-00434,16/10/2023,Preventivo,Regular,Regular,5203821,queja_usuario,Comentario sobre el mantenimiento 434
MNT-00435,26/03/2024,Preventivo,Bueno,Bueno,7872672,queja_usuario,Comentario sobre el mantenimiento 435
MNT-00436,13/09/2024,Emergencia,Malo,Malo,5658934,preventivo,Comentario sobre el mantenimiento 436
MNT-00437,02/03/2024,Emergencia,Bueno,Bueno,21065,queja_usuario,Comentario sobre el mantenimiento 437
MNT-00438,23/02/2024,Correctivo,Bueno,Bueno,25523,queja_usuario,Comentario sobre el mantenimiento 438
MNT-00439,09/10/2024,Emergencia,Bueno,Regular,33444,queja_usuario,Comentario sobre el mantenimiento 439
MNT-00440,19/02/2024,Correctivo,Bueno,Bueno,25080,queja_usuario,Comentario sobre el mantenimiento 440
